"job_id","job_title_short","job_location","salary_year_avg","job_country","company_name","skills"
592901,"Data Analyst","Atlanta, GA","112500.0","United States","Encore Technologies","spss"
842824,"Data Analyst","Atlanta, GA","112500.0","United States","Ascendo Resources","excel"
842824,"Data Analyst","Atlanta, GA","112500.0","United States","Ascendo Resources","tableau"
842824,"Data Analyst","Atlanta, GA","112500.0","United States","Ascendo Resources","powerpoint"
892035,"Data Analyst","Atlanta, GA","111175.0","United States","Publicis Groupe","sql"
892035,"Data Analyst","Atlanta, GA","111175.0","United States","Publicis Groupe","python"
892035,"Data Analyst","Atlanta, GA","111175.0","United States","Publicis Groupe","scala"
892035,"Data Analyst","Atlanta, GA","111175.0","United States","Publicis Groupe","r"
892035,"Data Analyst","Atlanta, GA","111175.0","United States","Publicis Groupe","go"
892035,"Data Analyst","Atlanta, GA","111175.0","United States","Publicis Groupe","pyspark"
892035,"Data Analyst","Atlanta, GA","111175.0","United States","Publicis Groupe","tableau"
892035,"Data Analyst","Atlanta, GA","111175.0","United States","Publicis Groupe","power bi"
892035,"Data Analyst","Atlanta, GA","111175.0","United States","Publicis Groupe","looker"
892035,"Data Analyst","Atlanta, GA","111175.0","United States","Publicis Groupe","microstrategy"
1267136,"Data Analyst","Atlanta, GA","111000.0","United States","Hays","sql"
1267136,"Data Analyst","Atlanta, GA","111000.0","United States","Hays","excel"
1267136,"Data Analyst","Atlanta, GA","111000.0","United States","Hays","tableau"
1267136,"Data Analyst","Atlanta, GA","111000.0","United States","Hays","power bi"
1267136,"Data Analyst","Atlanta, GA","111000.0","United States","Hays","word"
1605045,"Data Analyst","Atlanta, GA","110000.0","United States","Worldgate LLC","sql"
1605045,"Data Analyst","Atlanta, GA","110000.0","United States","Worldgate LLC","python"
1605045,"Data Analyst","Atlanta, GA","110000.0","United States","Worldgate LLC","c#"
1605045,"Data Analyst","Atlanta, GA","110000.0","United States","Worldgate LLC","powershell"
1605045,"Data Analyst","Atlanta, GA","110000.0","United States","Worldgate LLC","sql server"
1605045,"Data Analyst","Atlanta, GA","110000.0","United States","Worldgate LLC","excel"
1605045,"Data Analyst","Atlanta, GA","110000.0","United States","Worldgate LLC","word"
1605045,"Data Analyst","Atlanta, GA","110000.0","United States","Worldgate LLC","outlook"
1260340,"Data Analyst","Atlanta, GA","110000.0","United States","Hexaware Technologies, Inc","sql"
1260340,"Data Analyst","Atlanta, GA","110000.0","United States","Hexaware Technologies, Inc","python"
1260340,"Data Analyst","Atlanta, GA","110000.0","United States","Hexaware Technologies, Inc","aws"
1260340,"Data Analyst","Atlanta, GA","110000.0","United States","Hexaware Technologies, Inc","tableau"
618788,"Data Analyst","Atlanta, GA","106080.0","United States","U.S. Bank National Association","sql"
618788,"Data Analyst","Atlanta, GA","106080.0","United States","U.S. Bank National Association","python"
618788,"Data Analyst","Atlanta, GA","106080.0","United States","U.S. Bank National Association","r"
618788,"Data Analyst","Atlanta, GA","106080.0","United States","U.S. Bank National Association","excel"
618788,"Data Analyst","Atlanta, GA","106080.0","United States","U.S. Bank National Association","tableau"
1756206,"Data Analyst","Atlanta, GA","105000.0","United States","Peterson Technology Partners","sql"
1756206,"Data Analyst","Atlanta, GA","105000.0","United States","Peterson Technology Partners","snowflake"
1756206,"Data Analyst","Atlanta, GA","105000.0","United States","Peterson Technology Partners","excel"
1756206,"Data Analyst","Atlanta, GA","105000.0","United States","Peterson Technology Partners","word"
1142500,"Data Analyst","Atlanta, GA","102500.0","United States","Jobot","sql"
1142500,"Data Analyst","Atlanta, GA","102500.0","United States","Jobot","power bi"
1084428,"Data Analyst","Atlanta, GA","100000.0","United States","Patton Labs Inc.","sql"
1084428,"Data Analyst","Atlanta, GA","100000.0","United States","Patton Labs Inc.","python"
1084428,"Data Analyst","Atlanta, GA","100000.0","United States","Patton Labs Inc.","nosql"
1084428,"Data Analyst","Atlanta, GA","100000.0","United States","Patton Labs Inc.","r"
1084428,"Data Analyst","Atlanta, GA","100000.0","United States","Patton Labs Inc.","aws"
1084428,"Data Analyst","Atlanta, GA","100000.0","United States","Patton Labs Inc.","redshift"
1084428,"Data Analyst","Atlanta, GA","100000.0","United States","Patton Labs Inc.","snowflake"
1084428,"Data Analyst","Atlanta, GA","100000.0","United States","Patton Labs Inc.","excel"
1084428,"Data Analyst","Atlanta, GA","100000.0","United States","Patton Labs Inc.","power bi"
1084428,"Data Analyst","Atlanta, GA","100000.0","United States","Patton Labs Inc.","microstrategy"
639288,"Data Analyst","Atlanta, GA","100000.0","United States","Hays","excel"
639288,"Data Analyst","Atlanta, GA","100000.0","United States","Hays","tableau"
639288,"Data Analyst","Atlanta, GA","100000.0","United States","Hays","power bi"
639288,"Data Analyst","Atlanta, GA","100000.0","United States","Hays","spss"
580055,"Data Analyst","Atlanta, GA","97500.0","United States","Talentstorm Recruiting","sql"
580055,"Data Analyst","Atlanta, GA","97500.0","United States","Talentstorm Recruiting","python"
580055,"Data Analyst","Atlanta, GA","97500.0","United States","Talentstorm Recruiting","sas"
580055,"Data Analyst","Atlanta, GA","97500.0","United States","Talentstorm Recruiting","excel"
580055,"Data Analyst","Atlanta, GA","97500.0","United States","Talentstorm Recruiting","sas"
849221,"Data Analyst","Atlanta, GA","97500.0","United States","Talentstorm Recruiting","sql"
849221,"Data Analyst","Atlanta, GA","97500.0","United States","Talentstorm Recruiting","python"
849221,"Data Analyst","Atlanta, GA","97500.0","United States","Talentstorm Recruiting","sas"
849221,"Data Analyst","Atlanta, GA","97500.0","United States","Talentstorm Recruiting","excel"
849221,"Data Analyst","Atlanta, GA","97500.0","United States","Talentstorm Recruiting","sas"
476037,"Data Analyst","Atlanta, GA","97500.0","United States","JConnect Inc","sql"
476037,"Data Analyst","Atlanta, GA","97500.0","United States","JConnect Inc","excel"
1187158,"Data Analyst","Atlanta, GA","97500.0","United States","Talentstorm Recruiting","sql"
1187158,"Data Analyst","Atlanta, GA","97500.0","United States","Talentstorm Recruiting","python"
1187158,"Data Analyst","Atlanta, GA","97500.0","United States","Talentstorm Recruiting","sas"
1187158,"Data Analyst","Atlanta, GA","97500.0","United States","Talentstorm Recruiting","excel"
1187158,"Data Analyst","Atlanta, GA","97500.0","United States","Talentstorm Recruiting","sas"
842919,"Data Analyst","Atlanta, GA","95274.96875","United States","Eaton Corporation","excel"
842919,"Data Analyst","Atlanta, GA","95274.96875","United States","Eaton Corporation","power bi"
842919,"Data Analyst","Atlanta, GA","95274.96875","United States","Eaton Corporation","word"
842919,"Data Analyst","Atlanta, GA","95274.96875","United States","Eaton Corporation","sap"
842919,"Data Analyst","Atlanta, GA","95274.96875","United States","Eaton Corporation","sharepoint"
842919,"Data Analyst","Atlanta, GA","95274.96875","United States","Eaton Corporation","powerpoint"
589344,"Data Analyst","Atlanta, GA","95005.0","United States","ICF International, Inc","sql"
589344,"Data Analyst","Atlanta, GA","95005.0","United States","ICF International, Inc","python"
589344,"Data Analyst","Atlanta, GA","95005.0","United States","ICF International, Inc","r"
589344,"Data Analyst","Atlanta, GA","95005.0","United States","ICF International, Inc","sas"
